num_ano_gravacao,num_mes_gravacao,munipio_armazem_venda,uf,qtd_produto_kg,valor_comercializado,numero_atendimentos,clientes_atendidos
2022,8,PORTO VELHO                                       ,RO,17973,27195.502,55,34
2022,8,BOA VISTA                                         ,RR,82000,107264.9,168,112
2022,8,CRUZEIRO DO SUL                                   ,RS,135475,201857.75,71,71
2022,8,ERECHIM                                           ,RS,178900,247996.0,25,25
2022,8,MARAU                                             ,RS,596460,821904.9,80,75
2022,8,SANTA ROSA                                        ,RS,56585,80482.15,28,28
2022,8,CAMPOS NOVOS                                      ,SC,12000,16716.0,1,1
2022,8,CHAPECÓ                                           ,SC,338800,473869.9,44,44
2022,8,ITABAIANA                                         ,SE,240,355.2,1,1
2022,8,BERNARDINO DE CAMPOS                              ,SP,2706,3644.67,8,6
2022,9,RIO BRANCO                                        ,AC,112140,161890.2000000001,184,119
2022,9,MACEIÓ                                            ,AL,113640,173869.1999999999,112,55
2022,9,MANAUS                                            ,AM,93800,121602.1,39,32
2022,9,ITABERABA                                         ,BA,100380,130494.0,66,47
2022,9,RIBEIRA DO POMBAL                                 ,BA,44460,58647.9,38,32
2022,9,ICÓ                                               ,CE,70140,98196.0,33,26
2022,9,IGUATU                                            ,CE,66720,93408.0,37,27
2022,9,JUAZEIRO DO NORTE                                 ,CE,13260,18564.0,8,7
2022,9,MARACANAÚ                                         ,CE,127980,179172.0,60,33
2022,9,RUSSAS                                            ,CE,114660,160524.0,66,54
2022,9,SENADOR POMPEU                                    ,CE,28260,39564.0,16,11
2022,9,SOBRAL                                            ,CE,64500,90300.0,54,16
2022,9,BRASÍLIA                                          ,DF,129300,162480.7000000001,197,145
2022,9,CACHOEIRO DE ITAPEMIRIM                           ,ES,246456,355862.3399999999,154,116
2022,9,GOIÂNIA                                           ,GO,46087,56778.28,50,31
2022,9,PONTALINA                                         ,GO,54910,65706.25,21,19
2022,9,SÃO LUÍS DE MONTES BELOS                          ,GO,59720,72355.8,64,34
2022,9,IMPERATRIZ                                        ,MA,33950,45171.0,38,27
2022,9,SÃO LUÍS                                          ,MA,84117,114576.77,110,61
2022,9,MONTES CLAROS                                     ,MG,1590,2661.342,2,1
2022,9,ANANINDEUA                                        ,PA,30700,40540.0,23,11
2022,9,CAMPINA GRANDE                                    ,PB,338900,498183.0000000001,178,100
2022,9,JOÃO PESSOA                                       ,PB,80580,118452.6,93,31
2022,9,MONTEIRO                                          ,PB,32580,47892.6,51,30
2022,9,PATOS                                             ,PB,137160,160886.16,70,47
2022,9,ARCOVERDE                                         ,PE,372960,534824.6400000001,138,80
2022,9,PETROLINA                                         ,PE,89769,101464.3206,45,24
2022,9,RECIFE                                            ,PE,212056,304088.3061,81,38
2022,9,CAMPO MAIOR                                       ,PI,70894,98048.22,54,32
2022,9,FLORIANO                                          ,PI,94814,131336.5145,222,128
2022,9,OEIRAS                                            ,PI,11954,16496.52,30,26
2022,9,PICOS                                             ,PI,42910,59383.9,61,43
2022,9,TERESINA                                          ,PI,449830,623214.5669999996,430,262
2022,9,AÇU                                               ,RN,80276,115016.12,80,48
2022,9,CAICÓ                                             ,RN,524125,752886.5499999999,189,115
2022,9,CURRAIS NOVOS                                     ,RN,265140,380572.1999999999,139,79
2022,9,MOSSORÓ                                           ,RN,43620,62736.0,48,24
2022,9,NATAL                                             ,RN,246060,352267.2000000002,181,95
2022,9,UMARIZAL                                          ,RN,175800,224973.6,113,68
2022,9,CACOAL                                            ,RO,9660,12918.8,14,10
2022,9,PORTO VELHO                                       ,RO,17838,24660.626,52,39
2022,9,BOA VISTA                                         ,RR,113300,151142.2,197,122
2022,9,CRUZEIRO DO SUL                                   ,RS,231639,345142.11,97,97
2022,9,ERECHIM                                           ,RS,199090,280942.8,28,26
2022,9,MARAU                                             ,RS,567460,797297.9,75,67
2022,9,SANTA ROSA                                        ,RS,77760,112819.6,32,32
2022,9,CAMPOS NOVOS                                      ,SC,30000,42377.7,4,4
2022,9,CHAPECÓ                                           ,SC,404400,570936.6,51,51
2022,9,ITABAIANA                                         ,SE,9240,12843.6,4,3
2022,9,BERNARDINO DE CAMPOS                              ,SP,3788,5113.8,11,7
2022,10,RIO BRANCO                                        ,AC,111240,162410.4000000001,186,121
2022,10,MACEIÓ                                            ,AL,105744,158315.4000000001,100,54
2022,10,MANAUS                                            ,AM,105800,141596.0,32,24
2022,10,ITABERABA                                         ,BA,103080,131529.0,74,47
2022,10,RIBEIRA DO POMBAL                                 ,BA,51000,66683.52,37,32
2022,10,CRATEÚS                                           ,CE,5700,8493.0,1,1
2022,10,ICÓ                                               ,CE,97320,141440.4,30,20
2022,10,IGUATU                                            ,CE,66671,97378.55,34,25
2022,10,JUAZEIRO DO NORTE                                 ,CE,3240,4736.4,5,5
2022,10,MARACANAÚ                                         ,CE,104417,153933.13,53,29
2022,10,RUSSAS                                            ,CE,121680,178927.2,72,55
2022,10,SENADOR POMPEU                                    ,CE,39960,59144.4,20,15
2022,10,SOBRAL                                            ,CE,62400,91948.8,60,12
2022,10,BRASÍLIA                                          ,DF,137420,174235.392,195,149
2022,10,GOIÂNIA                                           ,GO,49482,62027.1,54,36
2022,10,PONTALINA                                         ,GO,24133,29305.63,17,16
2022,10,SÃO LUÍS DE MONTES BELOS                          ,GO,66440,81965.3,52,31
2022,10,IMPERATRIZ                                        ,MA,32568,44567.1946,45,28
2022,10,SÃO LUÍS                                          ,MA,54799,75686.5,72,52
2022,10,MONTES CLAROS                                     ,MG,180,243.648,1,1
2022,10,ANANINDEUA                                        ,PA,42520,57619.4,24,13
2022,10,CAMPINA GRANDE                                    ,PB,272264,404151.6000000002,151,79
2022,10,JOÃO PESSOA                                       ,PB,86580,129072.6,75,28
2022,10,MONTEIRO                                          ,PB,22980,34099.2,44,27
2022,10,PATOS                                             ,PB,138900,164122.2,79,51
2022,10,ARCOVERDE                                         ,PE,217980,320476.6200000001,90,56
2022,10,PETROLINA                                         ,PE,82108,93792.09,42,26
2022,10,RECIFE                                            ,PE,152911,223392.6689999999,77,38
2022,10,CAMPO MAIOR                                       ,PI,66110,94537.3,48,31
2022,10,FLORIANO                                          ,PI,85062,121660.8900000001,212,116
2022,10,OEIRAS                                            ,PI,38701,55342.43,48,40
2022,10,PARNAÍBA                                          ,PI,264560,378772.2400000001,269,115
2022,10,PICOS                                             ,PI,51640,73845.2,67,49
2022,10,TERESINA                                          ,PI,355690,508648.3999999996,377,219
2022,10,AÇU                                               ,RN,94500,140391.0,77,49
2022,10,CAICÓ                                             ,RN,244130,362291.8,135,79
2022,10,CURRAIS NOVOS                                     ,RN,186600,274964.9999999999,134,82
2022,10,MOSSORÓ                                           ,RN,30780,45595.8,35,26
2022,10,NATAL                                             ,RN,207480,307180.8,180,85
2022,10,UMARIZAL                                          ,RN,165846,219230.2261,108,72
2022,10,CACOAL                                            ,RO,7960,11234.8,14,10
2022,10,PORTO VELHO                                       ,RO,18572,24107.618,61,45
2022,10,BOA VISTA                                         ,RR,44000,63093.0,87,68
2022,10,CRUZEIRO DO SUL                                   ,RS,427360,623686.9250000002,135,133
2022,10,ERECHIM                                           ,RS,327710,476920.725,43,41
2022,10,MARAU                                             ,RS,163820,238931.4699999999,47,46
2022,10,SANTA ROSA                                        ,RS,79625,117118.3,34,34
2022,10,CAMPOS NOVOS                                      ,SC,16200,23070.42,2,2
2022,10,CHAPECÓ                                           ,SC,452700,644864.7100000002,59,59
2022,10,ITABAIANA                                         ,SE,14880,20534.4,3,2
2022,10,BERNARDINO DE CAMPOS                              ,SP,5109,6999.33,15,7
2022,11,RIO BRANCO                                        ,AC,58070,87076.2,111,93
2022,11,MACEIÓ                                            ,AL,125631,169631.58,125,57
2022,11,MANAUS                                            ,AM,142850,188828.5,50,37
2022,11,ITABERABA                                         ,BA,82836,105201.7236,54,41
2022,11,RIBEIRA DO POMBAL                                 ,BA,20280,24318.0,9,7
2022,11,CRATEÚS                                           ,CE,5520,7893.6,2,2
2022,11,ICÓ                                               ,CE,103080,147404.4,46,35
2022,11,IGUATU                                            ,CE,92040,131617.2,49,35
2022,11,JUAZEIRO DO NORTE                                 ,CE,13200,18876.0,12,10
2022,11,MARACANAÚ                                         ,CE,174180,249077.4,67,37
2022,11,RUSSAS                                            ,CE,153300,219219.0,85,64
2022,11,SENADOR POMPEU                                    ,CE,15240,21793.2,14,9
