ano_entrega;mes_entrega;municipio;uf;regiao;sexo;ds_unidade_medida;qtd_entregue;valor_entregue
2024,0;2,0;CONCEIÇÃO DO COITÉ-BA         ;BA;NORDESTE       ;MASCULINO ;kg        ;801,0;2460,96
2024,0;2,0;DIAS D'ÁVILA-BA               ;BA;NORDESTE       ;FEMININO  ;kg        ;1081,2;8847,045
2024,0;2,0;FLORESTA AZUL-BA              ;BA;NORDESTE       ;MASCULINO ;kg        ;899,0;2642,12
2024,0;2,0;IBICARAÍ-BA                   ;BA;NORDESTE       ;FEMININO  ;kg        ;11255,0;34953,12
2024,0;2,0;IBICARAÍ-BA                   ;BA;NORDESTE       ;MASCULINO ;kg        ;11358,0;37741,44
2024,0;2,0;IBIPEBA-BA                    ;BA;NORDESTE       ;FEMININO  ;kg        ;31064,0;150908,19
2024,0;2,0;IBIPEBA-BA                    ;BA;NORDESTE       ;MASCULINO ;kg        ;505,0;2231,95
2024,0;2,0;IBIRAPITANGA-BA               ;BA;NORDESTE       ;FEMININO  ;kg        ;9428,0;63158,22
2024,0;2,0;IBIRAPITANGA-BA               ;BA;NORDESTE       ;MASCULINO ;kg        ;356,0;2385,61
2024,0;2,0;IBITITÁ-BA                    ;BA;NORDESTE       ;MASCULINO ;kg        ;191,0;1433,48
2024,0;2,0;INHAMBUPE-BA                  ;BA;NORDESTE       ;FEMININO  ;kg        ;820,0;6110,0
2024,0;2,0;INHAMBUPE-BA                  ;BA;NORDESTE       ;MASCULINO ;kg        ;6208,0;37888,0
2024,0;2,0;ITACARÉ-BA                    ;BA;NORDESTE       ;FEMININO  ;kg        ;15161,0;78207,08
2024,0;2,0;ITACARÉ-BA                    ;BA;NORDESTE       ;MASCULINO ;kg        ;1059,0;5995,14
2024,0;2,0;ITAGIMIRIM-BA                 ;BA;NORDESTE       ;FEMININO  ;kg        ;7547,0;38701,36
2024,0;2,0;ITAGUAÇU DA BAHIA-BA          ;BA;NORDESTE       ;FEMININO  ;kg        ;82668,71;406542,1729000002
2024,0;2,0;ITAGUAÇU DA BAHIA-BA          ;BA;NORDESTE       ;MASCULINO ;kg        ;13560,89;49434,9911
2024,0;2,0;ITAPEBI-BA                    ;BA;NORDESTE       ;FEMININO  ;kg        ;2459,0;12824,27
2024,0;2,0;LAPÃO-BA                      ;BA;NORDESTE       ;FEMININO  ;kg        ;18714,0;100223,1
2024,0;2,0;PAU BRASIL-BA                 ;BA;NORDESTE       ;FEMININO  ;kg        ;15943,0;91714,87
2024,0;2,0;PORTO SEGURO-BA               ;BA;NORDESTE       ;FEMININO  ;kg        ;7926,45;58557,5325
2024,0;2,0;PORTO SEGURO-BA               ;BA;NORDESTE       ;MASCULINO ;kg        ;7656,55;39609,8075
2024,0;2,0;RIACHO DE SANTANA-BA          ;BA;NORDESTE       ;FEMININO  ;kg        ;6713,5;127450,65
2024,0;2,0;SAPEAÇU-BA                    ;BA;NORDESTE       ;FEMININO  ;kg        ;7481,8;52047,356
2024,0;2,0;SOUTO SOARES-BA               ;BA;NORDESTE       ;FEMININO  ;kg        ;4412,5;86976,64
2024,0;2,0;TEOFILÂNDIA-BA                ;BA;NORDESTE       ;FEMININO  ;kg        ;1809,0;28375,51
2024,0;2,0;URANDI-BA                     ;BA;NORDESTE       ;FEMININO  ;kg        ;1881,46;8104,5752
2024,0;2,0;VÁRZEA NOVA-BA                ;BA;NORDESTE       ;MASCULINO ;kg        ;2408,0;19264,0
2024,0;2,0;AQUIRAZ-CE                    ;CE;NORDESTE       ;FEMININO  ;kg        ;400,0;10730,0
2024,0;2,0;AQUIRAZ-CE                    ;CE;NORDESTE       ;MASCULINO ;kg        ;800,0;21430,0
2024,0;2,0;ARACOIABA-CE                  ;CE;NORDESTE       ;FEMININO  ;kg        ;2506,0;31719,67
2024,0;2,0;ARNEIROZ-CE                   ;CE;NORDESTE       ;FEMININO  ;kg        ;416,66;4258,2652
2024,0;2,0;CANINDÉ-CE                    ;CE;NORDESTE       ;FEMININO  ;kg        ;4070,0;34305,75
2024,0;2,0;CANINDÉ-CE                    ;CE;NORDESTE       ;MASCULINO ;kg        ;1530,0;18733,75
2024,0;2,0;CAUCAIA-CE                    ;CE;NORDESTE       ;FEMININO  ;kg        ;2430,0;26404,8
2024,0;2,0;CAUCAIA-CE                    ;CE;NORDESTE       ;MASCULINO ;kg        ;4180,0;33608,0
2024,0;2,0;CHOROZINHO-CE                 ;CE;NORDESTE       ;FEMININO  ;kg        ;677,0;13154,3
2024,0;2,0;CHOROZINHO-CE                 ;CE;NORDESTE       ;MASCULINO ;kg        ;77,0;2638,06
2024,0;2,0;CRATEÚS-CE                    ;CE;NORDESTE       ;FEMININO  ;kg        ;274,0;17440,42
2024,0;2,0;CRATEÚS-CE                    ;CE;NORDESTE       ;MASCULINO ;kg        ;115,0;7488,47
2024,0;2,0;GUARACIABA DO NORTE-CE        ;CE;NORDESTE       ;FEMININO  ;kg        ;120,0;1879,9
2024,0;2,0;ITAPIÚNA-CE                   ;CE;NORDESTE       ;FEMININO  ;kg        ;3339,0;26878,81
2024,0;2,0;ITAPIÚNA-CE                   ;CE;NORDESTE       ;MASCULINO ;kg        ;484,0;5746,11
2024,0;2,0;JAGUARIBE-CE                  ;CE;NORDESTE       ;FEMININO  ;kg        ;444,0;16769,88
2024,0;2,0;JAGUARIBE-CE                  ;CE;NORDESTE       ;MASCULINO ;kg        ;349,0;13181,73
2024,0;2,0;MONSENHOR TABOSA-CE           ;CE;NORDESTE       ;FEMININO  ;kg        ;3142,0;71309,61
2024,0;2,0;MONSENHOR TABOSA-CE           ;CE;NORDESTE       ;MASCULINO ;kg        ;1440,0;27287,05
2024,0;2,0;MORADA NOVA-CE                ;CE;NORDESTE       ;FEMININO  ;kg        ;1474,0;22757,38
2024,0;2,0;MORADA NOVA-CE                ;CE;NORDESTE       ;MASCULINO ;kg        ;492,0;12152,24
2024,0;2,0;PARAMBU-CE                    ;CE;NORDESTE       ;MASCULINO ;kg        ;397,0;14994,69
2024,0;2,0;QUITERIANÓPOLIS-CE            ;CE;NORDESTE       ;FEMININO  ;kg        ;500,0;10040,0
2024,0;2,0;QUITERIANÓPOLIS-CE            ;CE;NORDESTE       ;MASCULINO ;kg        ;500,0;4647,5
2024,0;2,0;SABOEIRO-CE                   ;CE;NORDESTE       ;FEMININO  ;kg        ;1642,0;19392,81
2024,0;2,0;SABOEIRO-CE                   ;CE;NORDESTE       ;MASCULINO ;kg        ;275,0;3709,06
2024,0;2,0;SANTANA DO ACARAÚ-CE          ;CE;NORDESTE       ;FEMININO  ;kg        ;969,0;15628,69
2024,0;2,0;SANTANA DO ACARAÚ-CE          ;CE;NORDESTE       ;MASCULINO ;kg        ;186,0;2765,49
2024,0;2,0;SÃO BENEDITO-CE               ;CE;NORDESTE       ;FEMININO  ;kg        ;880,0;12249,6
2024,0;2,0;TAMBORIL-CE                   ;CE;NORDESTE       ;FEMININO  ;kg        ;2845,0;72721,12
2024,0;2,0;TAMBORIL-CE                   ;CE;NORDESTE       ;MASCULINO ;kg        ;1640,0;42270,97
2024,0;2,0;TAUÁ-CE                       ;CE;NORDESTE       ;FEMININO  ;kg        ;2863,32;56334,1085
2024,0;2,0;TAUÁ-CE                       ;CE;NORDESTE       ;MASCULINO ;kg        ;1062,15;22310,3182
2024,0;2,0;AFONSO CUNHA-MA               ;MA;NORDESTE       ;FEMININO  ;kg        ;541,0;4147,01
2024,0;2,0;BEQUIMÃO-MA                   ;MA;NORDESTE       ;FEMININO  ;kg        ;4037,0;31136,83
2024,0;2,0;BEQUIMÃO-MA                   ;MA;NORDESTE       ;MASCULINO ;kg        ;379,0;2555,94
2024,0;2,0;CURURUPU-MA                   ;MA;NORDESTE       ;FEMININO  ;kg        ;5444,0;41450,63
2024,0;2,0;CURURUPU-MA                   ;MA;NORDESTE       ;MASCULINO ;kg        ;1001,0;6469,43
2024,0;2,0;ICATU-MA                      ;MA;NORDESTE       ;FEMININO  ;kg        ;1775,0;12144,05
2024,0;2,0;ICATU-MA                      ;MA;NORDESTE       ;MASCULINO ;kg        ;138,0;1151,92
2024,0;2,0;ITAPECURU MIRIM-MA            ;MA;NORDESTE       ;FEMININO  ;kg        ;24289,6;232900,9039999998
2024,0;2,0;ITAPECURU MIRIM-MA            ;MA;NORDESTE       ;MASCULINO ;kg        ;5317,4;44652,976
2024,0;2,0;MATINHA-MA                    ;MA;NORDESTE       ;FEMININO  ;kg        ;5470,0;32769,7
2024,0;2,0;MATINHA-MA                    ;MA;NORDESTE       ;MASCULINO ;kg        ;750,0;4187,6
2024,0;2,0;MATÕES-MA                     ;MA;NORDESTE       ;FEMININO  ;kg        ;441,0;8344,11
2024,0;2,0;MATÕES-MA                     ;MA;NORDESTE       ;MASCULINO ;kg        ;55,0;1177,78
2024,0;2,0;MIRINZAL-MA                   ;MA;NORDESTE       ;FEMININO  ;kg        ;2295,0;12614,35
2024,0;2,0;MIRINZAL-MA                   ;MA;NORDESTE       ;MASCULINO ;kg        ;446,0;2706,25
2024,0;2,0;PRESIDENTE MÉDICI-MA          ;MA;NORDESTE       ;FEMININO  ;kg        ;7149,0;42814,24
2024,0;2,0;PRESIDENTE VARGAS-MA          ;MA;NORDESTE       ;MASCULINO ;kg        ;230,0;2024,75
2024,0;2,0;ROSÁRIO-MA                    ;MA;NORDESTE       ;FEMININO  ;kg        ;15222,0;139096,3600000001
2024,0;2,0;ROSÁRIO-MA                    ;MA;NORDESTE       ;MASCULINO ;kg        ;2656,0;30512,8
2024,0;2,0;SANTA RITA-MA                 ;MA;NORDESTE       ;FEMININO  ;kg        ;13285,0;69557,3
2024,0;2,0;SERRANO DO MARANHÃO-MA        ;MA;NORDESTE       ;FEMININO  ;kg        ;2068,0;17436,62
2024,0;2,0;SERRANO DO MARANHÃO-MA        ;MA;NORDESTE       ;MASCULINO ;kg        ;179,0;1148,63
2024,0;2,0;ZÉ DOCA-MA                    ;MA;NORDESTE       ;FEMININO  ;kg        ;30199,5;169438,8499999999
2024,0;2,0;ALHANDRA-PB                   ;PB;NORDESTE       ;FEMININO  ;kg        ;804,0;3339,35
2024,0;2,0;ARAÇAGI-PB                    ;PB;NORDESTE       ;FEMININO  ;kg        ;2850,0;47424,0
2024,0;2,0;ARAÇAGI-PB                    ;PB;NORDESTE       ;MASCULINO ;kg        ;1150,0;19136,0
2024,0;2,0;AREIA-PB                      ;PB;NORDESTE       ;FEMININO  ;kg        ;7168,641;79963,71396
2024,0;2,0;AREIA-PB                      ;PB;NORDESTE       ;MASCULINO ;kg        ;2287,359;14999,99604
2024,0;2,0;AROEIRAS-PB                   ;PB;NORDESTE       ;FEMININO  ;kg        ;13059,0;71060,63
2024,0;2,0;BONITO DE SANTA FÉ-PB         ;PB;NORDESTE       ;FEMININO  ;kg        ;5900,0;90008,0
2024,0;2,0;BOQUEIRÃO-PB                  ;PB;NORDESTE       ;FEMININO  ;kg        ;7387,0;45113,17
2024,0;2,0;CAAPORÃ-PB                    ;PB;NORDESTE       ;FEMININO  ;kg        ;2315,39;11999,9721
2024,0;2,0;CAMALAÚ-PB                    ;PB;NORDESTE       ;FEMININO  ;kg        ;4740,0;69565,6
2024,0;2,0;CARAÚBAS-PB                   ;PB;NORDESTE       ;FEMININO  ;kg        ;1000,0;29820,0
2024,0;2,0;CUITÉ-PB                      ;PB;NORDESTE       ;FEMININO  ;kg        ;4220,0;23215,58
2024,0;2,0;CUITÉ-PB                      ;PB;NORDESTE       ;MASCULINO ;kg        ;234,0;1904,9
2024,0;2,0;ITABAIANA-PB                  ;PB;NORDESTE       ;FEMININO  ;kg        ;3560,0;15626,44
2024,0;2,0;MARCAÇÃO-PB                   ;PB;NORDESTE       ;FEMININO  ;kg        ;2000,0;9160,0
2024,0;2,0;MARCAÇÃO-PB                   ;PB;NORDESTE       ;MASCULINO ;kg        ;1000,0;3090,0
2024,0;2,0;MONTEIRO-PB                   ;PB;NORDESTE       ;FEMININO  ;kg        ;9831,0;66006,62
2024,0;2,0;PEDRAS DE FOGO-PB             ;PB;NORDESTE       ;FEMININO  ;kg        ;7096,17;32924,2285
2024,0;2,0;PICUÍ-PB                      ;PB;NORDESTE       ;FEMININO  ;kg        ;1000,0;17606,0
2024,0;2,0;PITIMBU-PB                    ;PB;NORDESTE       ;FEMININO  ;kg        ;12877,0;58747,84
2024,0;2,0;PITIMBU-PB                    ;PB;NORDESTE       ;MASCULINO ;kg        ;509,0;2942,02
2024,0;2,0;REMÍGIO-PB                    ;PB;NORDESTE       ;FEMININO  ;kg        ;4216,0;24499,96
2024,0;2,0;RIO TINTO-PB                  ;PB;NORDESTE       ;FEMININO  ;kg        ;2000,0;7020,0
2024,0;2,0;SANTANA DE MANGUEIRA-PB       ;PB;NORDESTE       ;FEMININO  ;kg        ;1800,0;32640,0
2024,0;2,0;SANTANA DE MANGUEIRA-PB       ;PB;NORDESTE       ;MASCULINO ;kg        ;600,0;12372,0
2024,0;2,0;SAPÉ-PB                       ;PB;NORDESTE       ;FEMININO  ;kg        ;12546,7;58681,3172
2024,0;2,0;SUMÉ-PB                       ;PB;NORDESTE       ;FEMININO  ;kg        ;2068,0;25116,92
2024,0;2,0;BELÉM DE MARIA-PE             ;PE;NORDESTE       ;FEMININO  ;kg        ;396,0;11286,0
2024,0;2,0;BREJÃO-PE                     ;PE;NORDESTE       ;FEMININO  ;kg        ;3436,0;20668,23
2024,0;2,0;BREJÃO-PE                     ;PE;NORDESTE       ;MASCULINO ;kg        ;1000,0;4608,0
2024,0;2,0;BREJINHO-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;2217,866;15000,00188
2024,0;2,0;CABROBÓ-PE                    ;PE;NORDESTE       ;FEMININO  ;kg        ;6750,8;33668,814
2024,0;2,0;CARNAÍBA-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;1679,0;17785,95
2024,0;2,0;CARNAUBEIRA DA PENHA-PE       ;PE;NORDESTE       ;FEMININO  ;kg        ;14335,0;47164,67
2024,0;2,0;CUSTÓDIA-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;3980,5;145750,171
2024,0;2,0;FEIRA NOVA-PE                 ;PE;NORDESTE       ;FEMININO  ;kg        ;387,0;14973,03
2024,0;2,0;FEIRA NOVA-PE                 ;PE;NORDESTE       ;MASCULINO ;kg        ;343,0;13270,67
2024,0;2,0;IBIMIRIM-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;658,0;25181,66
2024,0;2,0;IBIMIRIM-PE                   ;PE;NORDESTE       ;MASCULINO ;kg        ;151,0;5778,77
2024,0;2,0;INAJÁ-PE                      ;PE;NORDESTE       ;FEMININO  ;kg        ;391,0;14963,57
2024,0;2,0;IPUBI-PE                      ;PE;NORDESTE       ;FEMININO  ;kg        ;5172,0;13348,68
2024,0;2,0;IPUBI-PE                      ;PE;NORDESTE       ;MASCULINO ;kg        ;1557,0;3755,69
2024,0;2,0;JATOBÁ-PE                     ;PE;NORDESTE       ;FEMININO  ;kg        ;15301,381;271114,2537499999
2024,0;2,0;JATOBÁ-PE                     ;PE;NORDESTE       ;MASCULINO ;kg        ;4206,491;44187,60361
2024,0;2,0;JOAQUIM NABUCO-PE             ;PE;NORDESTE       ;FEMININO  ;kg        ;8501,0;26206,34
2024,0;2,0;LAGOA DOS GATOS-PE            ;PE;NORDESTE       ;FEMININO  ;kg        ;33,0;940,5
2024,0;2,0;MIRANDIBA-PE                  ;PE;NORDESTE       ;FEMININO  ;kg        ;1716,5;7081,91
2024,0;2,0;MIRANDIBA-PE                  ;PE;NORDESTE       ;MASCULINO ;kg        ;366,0;2803,43
2024,0;2,0;OROCÓ-PE                      ;PE;NORDESTE       ;FEMININO  ;kg        ;103908,91;441362,3728
2024,0;2,0;OROCÓ-PE                      ;PE;NORDESTE       ;MASCULINO ;kg        ;9798,1;45011,363
2024,0;2,0;PALMARES-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;4041,0;26919,06
2024,0;2,0;RIBEIRÃO-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;7068,0;32560,13
2024,0;2,0;SIRINHAÉM-PE                  ;PE;NORDESTE       ;FEMININO  ;kg        ;13222,0;38144,76
2024,0;2,0;SIRINHAÉM-PE                  ;PE;NORDESTE       ;MASCULINO ;kg        ;330,0;557,7
2024,0;2,0;TACARATU-PE                   ;PE;NORDESTE       ;FEMININO  ;kg        ;2945,0;52522,9
2024,0;2,0;TACARATU-PE                   ;PE;NORDESTE       ;MASCULINO ;kg        ;2952,416;39676,69968
2024,0;2,0;TAMANDARÉ-PE                  ;PE;NORDESTE       ;MASCULINO ;kg        ;1163,0;2516,74
2024,0;2,0;VITÓRIA DE SANTO ANTÃO-PE     ;PE;NORDESTE       ;FEMININO  ;kg        ;10397,467;57276,10702
2024,0;2,0;VITÓRIA DE SANTO ANTÃO-PE     ;PE;NORDESTE       ;MASCULINO ;kg        ;1197,757;2718,90839
2024,0;2,0;AMARANTE-PI                   ;PI;NORDESTE       ;FEMININO  ;kg        ;14715,0;47275,25
2024,0;2,0;AMARANTE-PI                   ;PI;NORDESTE       ;MASCULINO ;kg        ;6327,0;18041,35
2024,0;2,0;BELA VISTA DO PIAUÍ-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;6189,0;40187,71
2024,0;2,0;BELA VISTA DO PIAUÍ-PI        ;PI;NORDESTE       ;MASCULINO ;kg        ;1491,0;11089,79
2024,0;2,0;CAJAZEIRAS DO PIAUÍ-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;2065,0;15097,02
2024,0;2,0;CAMPINAS DO PIAUÍ-PI          ;PI;NORDESTE       ;MASCULINO ;kg        ;316,7;1429,14
2024,0;2,0;CAMPO GRANDE DO PIAUÍ-PI      ;PI;NORDESTE       ;FEMININO  ;kg        ;235,0;4982,87
2024,0;2,0;COLÔNIA DO PIAUÍ-PI           ;PI;NORDESTE       ;FEMININO  ;kg        ;9306,6;36385,536
2024,0;2,0;COLÔNIA DO PIAUÍ-PI           ;PI;NORDESTE       ;MASCULINO ;kg        ;1725,2;6980,148
2024,0;2,0;ESPERANTINA-PI                ;PI;NORDESTE       ;FEMININO  ;kg        ;2192,0;37223,87
2024,0;2,0;FLORIANO-PI                   ;PI;NORDESTE       ;FEMININO  ;kg        ;5415,945;18401,08735
2024,0;2,0;FLORIANO-PI                   ;PI;NORDESTE       ;MASCULINO ;kg        ;361,555;1868,81265
2024,0;2,0;JOCA MARQUES-PI               ;PI;NORDESTE       ;FEMININO  ;kg        ;150,0;2860,5
2024,0;2,0;JÚLIO BORGES-PI               ;PI;NORDESTE       ;FEMININO  ;kg        ;4409,17;74999,9817
2024,0;2,0;JÚLIO BORGES-PI               ;PI;NORDESTE       ;MASCULINO ;kg        ;3527,336;59999,98536
2024,0;2,0;LUZILÂNDIA-PI                 ;PI;NORDESTE       ;FEMININO  ;kg        ;160,0;3707,0
2024,0;2,0;MORRO DO CHAPÉU DO PIAUÍ-PI   ;PI;NORDESTE       ;FEMININO  ;kg        ;567,0;9793,29
2024,0;2,0;OEIRAS-PI                     ;PI;NORDESTE       ;FEMININO  ;kg        ;14565,1;69281,776
2024,0;2,0;OEIRAS-PI                     ;PI;NORDESTE       ;MASCULINO ;kg        ;6299,9;31395,474
2024,0;2,0;PAES LANDIM-PI                ;PI;NORDESTE       ;FEMININO  ;kg        ;1000,0;29249,0
2024,0;2,0;PAQUETÁ-PI                    ;PI;NORDESTE       ;FEMININO  ;kg        ;960,0;19325,0
2024,0;2,0;PARNAGUÁ-PI                   ;PI;NORDESTE       ;FEMININO  ;kg        ;3525,494;59968,65294
2024,0;2,0;PAULISTANA-PI                 ;PI;NORDESTE       ;FEMININO  ;kg        ;3026,254;44344,6814
2024,0;2,0;PAULISTANA-PI                 ;PI;NORDESTE       ;MASCULINO ;kg        ;1430,746;23149,2686
2024,0;2,0;PIRIPIRI-PI                   ;PI;NORDESTE       ;FEMININO  ;kg        ;3147,0;32708,28
2024,0;2,0;PIRIPIRI-PI                   ;PI;NORDESTE       ;MASCULINO ;kg        ;1600,0;8015,0
2024,0;2,0;SANTA CRUZ DO PIAUÍ-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;457,0;9998,0
2024,0;2,0;SANTA ROSA DO PIAUÍ-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;1490,0;20479,0
2024,0;2,0;SANTA ROSA DO PIAUÍ-PI        ;PI;NORDESTE       ;MASCULINO ;kg        ;85,0;448,93
2024,0;2,0;SANTO INÁCIO DO PIAUÍ-PI      ;PI;NORDESTE       ;FEMININO  ;kg        ;1341,5;5914,576
2024,0;2,0;SÃO JOÃO DA VARJOTA-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;1660,0;9305,9
2024,0;2,0;SÃO JOÃO DO ARRAIAL-PI        ;PI;NORDESTE       ;FEMININO  ;kg        ;143,0;2802,01
2024,0;2,0;SÃO JOÃO DO PIAUÍ-PI          ;PI;NORDESTE       ;FEMININO  ;kg        ;8917,129;33764,20028
2024,0;2,0;SÃO JOÃO DO PIAUÍ-PI          ;PI;NORDESTE       ;MASCULINO ;kg        ;3458,54;14337,2
2024,0;2,0;UNIÃO-PI                      ;PI;NORDESTE       ;FEMININO  ;kg        ;4946,0;31671,1
2024,0;2,0;CEARÁ-MIRIM-RN                ;RN;NORDESTE       ;FEMININO  ;kg        ;1777,5;18400,875
2024,0;2,0;CEARÁ-MIRIM-RN                ;RN;NORDESTE       ;MASCULINO ;kg        ;118,5;1226,725
2024,0;2,0;IPANGUAÇU-RN                  ;RN;NORDESTE       ;FEMININO  ;kg        ;1475,0;7689,65
2024,0;2,0;JANDUÍS-RN                    ;RN;NORDESTE       ;FEMININO  ;kg        ;3324,0;46787,16
2024,0;2,0;TOUROS-RN                     ;RN;NORDESTE       ;FEMININO  ;kg        ;9216,0;87200,96
2024,0;2,0;UPANEMA-RN                    ;RN;NORDESTE       ;FEMININO  ;kg        ;766,75;8288,3225
2024,0;2,0;CRISTINÁPOLIS-SE              ;SE;NORDESTE       ;FEMININO  ;kg        ;2766,0;21803,47
2024,0;2,0;CRISTINÁPOLIS-SE              ;SE;NORDESTE       ;MASCULINO ;kg        ;3637,0;5448,57
2024,0;2,0;MOITA BONITA-SE               ;SE;NORDESTE       ;FEMININO  ;kg        ;5621,31;13526,8941
2024,0;2,0;MOITA BONITA-SE               ;SE;NORDESTE       ;MASCULINO ;kg        ;12646,69;27204,7259
2024,0;2,0;SANTA LUZIA DO ITANHY-SE      ;SE;NORDESTE       ;FEMININO  ;kg        ;1444,2;41112,624
2024,0;2,0;BUJARI-AC                     ;AC;NORTE          ;FEMININO  ;kg        ;10287,7;66768,8
2024,0;2,0;BUJARI-AC                     ;AC;NORTE          ;MASCULINO ;kg        ;995,5;5191,65
2024,0;2,0;CRUZEIRO DO SUL-AC            ;AC;NORTE          ;MASCULINO ;kg        ;311,0;1875,0
2024,0;2,0;FEIJÓ-AC                      ;AC;NORTE          ;FEMININO  ;kg        ;3210,37;18910,0172
2024,0;2,0;FEIJÓ-AC                      ;AC;NORTE          ;MASCULINO ;kg        ;1397,0;8287,06
2024,0;2,0;PORTO ACRE-AC                 ;AC;NORTE          ;FEMININO  ;kg        ;26445,6;183796,8
2024,0;2,0;PORTO ACRE-AC                 ;AC;NORTE          ;MASCULINO ;kg        ;4149,6;35465,2
2024,0;2,0;RIO BRANCO-AC                 ;AC;NORTE          ;FEMININO  ;kg        ;27930,81;235212,1
2024,0;2,0;RIO BRANCO-AC                 ;AC;NORTE          ;MASCULINO ;kg        ;7954,69;51250,35
2024,0;2,0;RODRIGUES ALVES-AC            ;AC;NORTE          ;FEMININO  ;kg        ;1705,8;9215,0
2024,0;2,0;RODRIGUES ALVES-AC            ;AC;NORTE          ;MASCULINO ;kg        ;694,8;5551,0
2024,0;2,0;SENADOR GUIOMARD-AC           ;AC;NORTE          ;FEMININO  ;kg        ;367,35;1948,1
2024,0;2,0;SENADOR GUIOMARD-AC           ;AC;NORTE          ;MASCULINO ;kg        ;1985,65;12398,2
2024,0;2,0;ANAMÃ-AM                      ;AM;NORTE          ;MASCULINO ;kg        ;3041,0;7976,96
2024,0;2,0;BERURI-AM                     ;AM;NORTE          ;FEMININO  ;kg        ;6125,0;71360,0
2024,0;2,0;BERURI-AM                     ;AM;NORTE          ;MASCULINO ;kg        ;5900,0;87053,0
2024,0;2,0;MANACAPURU-AM                 ;AM;NORTE          ;FEMININO  ;kg        ;8425,0;44231,25
2024,0;2,0;MANACAPURU-AM                 ;AM;NORTE          ;MASCULINO ;kg        ;8425,0;44231,25
2024,0;2,0;PARINTINS-AM                  ;AM;NORTE          ;FEMININO  ;kg        ;24867,0;292953,2400000001
2024,0;2,0;PARINTINS-AM                  ;AM;NORTE          ;MASCULINO ;kg        ;22102,0;258696,04
2024,0;2,0;TABATINGA-AM                  ;AM;NORTE          ;FEMININO  ;kg        ;7165,0;35514,18
2024,0;2,0;TABATINGA-AM                  ;AM;NORTE          ;MASCULINO ;kg        ;2415,0;12196,86
2024,0;2,0;MAZAGÃO-AP                    ;AP;NORTE          ;FEMININO  ;kg        ;36272,778;150104,0408
2024,0;2,0;MAZAGÃO-AP                    ;AP;NORTE          ;MASCULINO ;kg        ;10607,592;43368,9608
2024,0;2,0;VITÓRIA DO JARI-AP            ;AP;NORTE          ;FEMININO  ;kg        ;13513,0;43617,75
2024,0;2,0;AFUÁ-PA                       ;PA;NORTE          ;FEMININO  ;kg        ;7504,0;22985,65
2024,0;2,0;AFUÁ-PA                       ;PA;NORTE          ;MASCULINO ;kg        ;17001,0;54409,65
2024,0;2,0;ALTAMIRA-PA                   ;PA;NORTE          ;FEMININO  ;kg        ;1634,5;9569,005
2024,0;2,0;ALTAMIRA-PA                   ;PA;NORTE          ;MASCULINO ;kg        ;623,0;3824,75
2024,0;2,0;ANAJÁS-PA                     ;PA;NORTE          ;MASCULINO ;kg        ;4890,0;14229,9
2024,0;2,0;BAIÃO-PA                      ;PA;NORTE          ;FEMININO  ;kg        ;3367,873;25025,72476
2024,0;2,0;BAIÃO-PA                      ;PA;NORTE          ;MASCULINO ;kg        ;1091,127;15662,03524
