ano;mes;municipio;cod_ibge;uf;regiao;valor_formalizado;valor_executado;valor_devolvido
2023,0;10,0;JOSÉ DE FREITAS-PI                                ;2205508                       ;PI        ;NORDESTE            ;289987,97;289987,97;0,0
2023,0;10,0;LAGOA DE SÃO FRANCISCO-PI                         ;2205573                       ;PI        ;NORDESTE            ;139177,8;138769,2;0,0
2023,0;10,0;MATIAS OLÍMPIO-PI                                 ;2206100                       ;PI        ;NORDESTE            ;374993,2;344993,208;0,0
2023,0;10,0;MIGUEL ALVES-PI                                   ;2206209                       ;PI        ;NORDESTE            ;71448,11;71448,11;0,0
2023,0;10,0;OEIRAS-PI                                         ;2207009                       ;PI        ;NORDESTE            ;945710,4400000008;930619,01893;0,0
2023,0;10,0;PAES LANDIM-PI                                    ;2207306                       ;PI        ;NORDESTE            ;199998,09;199998,039;0,0
2023,0;10,0;PALMEIRAIS-PI                                     ;2207504                       ;PI        ;NORDESTE            ;350246,25;350220,61;0,0
2023,0;10,0;PAQUETÁ-PI                                        ;2207553                       ;PI        ;NORDESTE            ;224985,81;224983,64889;0,0
2023,0;10,0;PARNAÍBA-PI                                       ;2207702                       ;PI        ;NORDESTE            ;479991,2399999998;479987,6952000001;0,0
2023,0;10,0;PAULISTANA-PI                                     ;2207801                       ;PI        ;NORDESTE            ;696162,3400000001;696161,2041399996;0,0
2023,0;10,0;PIRIPIRI-PI                                       ;2208403                       ;PI        ;NORDESTE            ;201439,01;149955,93;0,0
2023,0;10,0;QUEIMADA NOVA-PI                                  ;2208650                       ;PI        ;NORDESTE            ;247392,61;155444,08;0,0
2023,0;10,0;REDENÇÃO DO GURGUÉIA-PI                           ;2208700                       ;PI        ;NORDESTE            ;599996,6799999999;599996,6696699999;0,0
2023,0;10,0;SANTA CRUZ DO PIAUÍ-PI                            ;2209104                       ;PI        ;NORDESTE            ;80568,98;80531,98;0,0
2023,0;10,0;SANTA ROSA DO PIAUÍ-PI                            ;2209377                       ;PI        ;NORDESTE            ;178256,39;167368,7616;0,0
2023,0;10,0;SANTO INÁCIO DO PIAUÍ-PI                          ;2209500                       ;PI        ;NORDESTE            ;149998,96;149992,252;0,0
2023,0;10,0;SÃO JOÃO DA VARJOTA-PI                            ;2209955                       ;PI        ;NORDESTE            ;188828,38;179028,34462;0,0
2023,0;10,0;SÃO JOÃO DO ARRAIAL-PI                            ;2209971                       ;PI        ;NORDESTE            ;118223,49;118128,39;0,0
2023,0;10,0;SÃO JOÃO DO PIAUÍ-PI                              ;2210003                       ;PI        ;NORDESTE            ;494961,41;494961,41;0,0
2023,0;10,0;SIMÕES-PI                                         ;2210706                       ;PI        ;NORDESTE            ;174698,19;174697,95;0,0
2023,0;10,0;TERESINA-PI                                       ;2211001                       ;PI        ;NORDESTE            ;419989,28;419989,25;0,0
2023,0;10,0;UNIÃO-PI                                          ;2211100                       ;PI        ;NORDESTE            ;164907,3;164907,28955;0,0
2023,0;10,0;AMAPORÃ-PR                                        ;4100905                       ;PR        ;SUL                 ;284289,51;284170,97;0,0
2023,0;10,0;ITAPERUNA-RJ                                      ;3302205                       ;RJ        ;SUDESTE             ;404965,5599999999;404965,5476;417310,1099999999
2023,0;10,0;MACAÉ-RJ                                          ;3302403                       ;RJ        ;SUDESTE             ;102407,23;102407,2374;125827,56
2023,0;10,0;NOVA FRIBURGO-RJ                                  ;3303401                       ;RJ        ;SUDESTE             ;982471,5700000003;904625,6194099995;613460,12
2023,0;10,0;NOVA IGUAÇU-RJ                                    ;3303500                       ;RJ        ;SUDESTE             ;176414,11;133721,17786;0,0
2023,0;10,0;PATY DO ALFERES-RJ                                ;3303856                       ;RJ        ;SUDESTE             ;614489,9499999998;494489,9123699999;1301735,1600000004
2023,0;10,0;RIO DE JANEIRO-RJ                                 ;3304557                       ;RJ        ;SUDESTE             ;1498665,99;1363662,29711;7337624,259999984
2023,0;10,0;AREIA BRANCA-RN                                   ;2401107                       ;RN        ;NORDESTE            ;254998,0;0,0;0,0
2023,0;10,0;AUGUSTO SEVERO-RN                                 ;2401305                       ;RN        ;NORDESTE            ;284973,6;284953,9999999999;0,0
2023,0;10,0;CEARÁ-MIRIM-RN                                    ;2402600                       ;RN        ;NORDESTE            ;435996,39;435953,81;0,0
2023,0;10,0;CRUZETA-RN                                        ;2403004                       ;RN        ;NORDESTE            ;329988,0;269987,7419999999;0,0
2023,0;10,0;GOIANINHA-RN                                      ;2404200                       ;RN        ;NORDESTE            ;419698,14;389652,0299999999;0,0
2023,0;10,0;IPANGUAÇU-RN                                      ;2404705                       ;RN        ;NORDESTE            ;359227,13;358968,944;0,0
2023,0;10,0;JANDUÍS-RN                                        ;2405207                       ;RN        ;NORDESTE            ;366726,6;336596,626;0,0
2023,0;10,0;JUCURUTU-RN                                       ;2406106                       ;RN        ;NORDESTE            ;137415,25;134048,7;0,0
2023,0;10,0;MACAÍBA-RN                                        ;2407104                       ;RN        ;NORDESTE            ;285000,0;194999,766;0,0
2023,0;10,0;SANTO ANTÔNIO-RN                                  ;2411502                       ;RN        ;NORDESTE            ;134898,76;104868,485;0,0
2023,0;10,0;SÃO JOÃO DO SABUGI-RN                             ;2412104                       ;RN        ;NORDESTE            ;284982,0;284981,98125;0,0
2023,0;10,0;SÃO PAULO DO POTENGI-RN                           ;2412609                       ;RN        ;NORDESTE            ;29553,5;14979,27;0,0
2023,0;10,0;SEVERIANO MELO-RN                                 ;2413607                       ;RN        ;NORDESTE            ;359988,0;255000,0;0,0
2023,0;10,0;TIBAU DO SUL-RN                                   ;2414209                       ;RN        ;NORDESTE            ;539244,0000000001;0,0;0,0
2023,0;10,0;TOUROS-RN                                         ;2414407                       ;RN        ;NORDESTE            ;575026,6;560039,37;0,0
2023,0;10,0;TRIUNFO POTIGUAR-RN                               ;2414456                       ;RN        ;NORDESTE            ;209995,5;0,0;0,0
2023,0;10,0;UMARIZAL-RN                                       ;2414506                       ;RN        ;NORDESTE            ;253557,61;253513,83;0,0
2023,0;10,0;UPANEMA-RN                                        ;2414605                       ;RN        ;NORDESTE            ;89477,85;89440,3777;0,0
2023,0;10,0;ALTA FLORESTA D'OESTE-RO                          ;1100015                       ;RO        ;NORTE               ;314979,53;314979,56696;345141,51
2023,0;10,0;ALTO ALEGRE DOS PARECIS-RO                        ;1100379                       ;RO        ;NORTE               ;285274,03;263302,71743;399140,9399999998
2023,0;10,0;BURITIS-RO                                        ;1100452                       ;RO        ;NORTE               ;84841,38;84841,39;20768,76
2023,0;10,0;CACOAL-RO                                         ;1100049                       ;RO        ;NORTE               ;581312,02;581311,9526600001;1996092,1199999994
2023,0;10,0;JARU-RO                                           ;1100114                       ;RO        ;NORTE               ;259338,57;237609,372;78576,13
2023,0;10,0;JI-PARANÁ-RO                                      ;1100122                       ;RO        ;NORTE               ;3345345,3299999963;2836833,9285299997;2081097,91
2023,0;10,0;MIRANTE DA SERRA-RO                               ;1101302                       ;RO        ;NORTE               ;299907,13;299907,139;422562,1999999998
2023,0;10,0;OURO PRETO DO OESTE-RO                            ;1100155                       ;RO        ;NORTE               ;120014,74;120014,76552;44392,82
2023,0;10,0;ROLIM DE MOURA-RO                                 ;1100288                       ;RO        ;NORTE               ;872599,73;872599,73;1825034,2399999981
2023,0;10,0;ALTO ALEGRE-RR                                    ;1400050                       ;RR        ;NORTE               ;119749,0;119747,39909;0,0
2023,0;10,0;BOA VISTA-RR                                      ;1400100                       ;RR        ;NORTE               ;2278241,4299999997;2099895,55717;0,0
2023,0;10,0;BONFIM-RR                                         ;1400159                       ;RR        ;NORTE               ;89999,9;74990,62946;0,0
2023,0;10,0;CANTÁ-RR                                          ;1400175                       ;RR        ;NORTE               ;419869,82;299995,6395399999;0,0
2023,0;10,0;PACARAIMA-RR                                      ;1400456                       ;RR        ;NORTE               ;1062841,12;819862,4553000001;0,0
2023,0;10,0;RORAINÓPOLIS-RR                                   ;1400472                       ;RR        ;NORTE               ;705000,0;566642,42117;0,0
2023,0;10,0;BENTO GONÇALVES-RS                                ;4302105                       ;RS        ;SUL                 ;480000,0;480000,0;0,0
2023,0;10,0;CANDIOTA-RS                                       ;4304358                       ;RS        ;SUL                 ;165810,32;143618,997;0,0
2023,0;10,0;DOM PEDRO DE ALCÂNTARA-RS                         ;4306551                       ;RS        ;SUL                 ;164957,76;134964,3248;0,0
2023,0;10,0;ELDORADO DO SUL-RS                                ;4306767                       ;RS        ;SUL                 ;665124,4699999999;576934,6699999999;0,0
2023,0;10,0;GRAVATAÍ-RS                                       ;4309209                       ;RS        ;SUL                 ;189991,95;47758,54;0,0
2023,0;10,0;MONTENEGRO-RS                                     ;4312401                       ;RS        ;SUL                 ;74438,07;74438,07;0,0
2023,0;10,0;NOVA SANTA RITA-RS                                ;4313375                       ;RS        ;SUL                 ;1787212,61;1393003,2411999993;0,0
2023,0;10,0;PELOTAS-RS                                        ;4314407                       ;RS        ;SUL                 ;653908,95;625359,7999999999;0,0
